Blk_Grp_Name,Municipality,County,Jobs,JobsDensity,JobsVintage
"Hudson County Tract 152.01, Block Group 1",West New York Town,Hudson,30,764.83982380232,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 152.02, Block Group 1",West New York Town,Hudson,620,27279.8587558033,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 152.02, Block Group 4",West New York Town,Hudson,134,4354.20160162027,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 158.01, Block Group 2",West New York Town,Hudson,698,10330.4103304103,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 158.02, Block Group 1",West New York Town,Hudson,424,6455.51811842256,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 183.01, Block Group 1",Hoboken City,Hudson,600,13951.3727275315,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 183.01, Block Group 2",Hoboken City,Hudson,8374,106516.524514933,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 8, Block Group 2",Jersey City,Hudson,42,1151.14880662993,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 186, Block Group 2",Hoboken City,Hudson,53,3895.07227938645,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 187.02, Block Group 1",Hoboken City,Hudson,209,11058.8898690558,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 187.02, Block Group 4",Hoboken City,Hudson,199,18541.2805025727,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 189, Block Group 3",Hoboken City,Hudson,104,6599.21771223435,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 199, Block Group 1",Secaucus Town,Hudson,72,645.45893538213,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 18.03, Block Group 1",Edison Township,Middlesex,398,1360.90967168926,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 18.03, Block Group 2",Edison Township,Middlesex,162,1032.91250010566,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 18.03, Block Group 3",Edison Township,Middlesex,144,368.326094045098,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 18.05, Block Group 1",Edison Township,Middlesex,846,3437.05883270279,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 18.05, Block Group 3",Edison Township,Middlesex,2525,3426.31525880726,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 18.05, Block Group 4",Edison Township,Middlesex,132,691.620256353889,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 19.01, Block Group 1",Edison Township,Middlesex,3009,5411.22207763415,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 19.01, Block Group 2",Edison Township,Middlesex,102,313.842739237151,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 19.02, Block Group 1",Edison Township,Middlesex,201,1308.55887639479,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 19.02, Block Group 3",Edison Township,Middlesex,58,728.244788416305,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 19.03, Block Group 1",Edison Township,Middlesex,152,722.944946718294,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 19.03, Block Group 3",Edison Township,Middlesex,478,3086.98064067772,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 66.04, Block Group 1",East Brunswick Township,Middlesex,65,347.70017958158,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 66.04, Block Group 2",East Brunswick Township,Middlesex,825,309.068269739001,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 66.05, Block Group 1",East Brunswick Township,Middlesex,59,50.6834692022703,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 66.05, Block Group 2",East Brunswick Township,Middlesex,1890,2672.87734409863,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7031.04, Block Group 2",Lumberton Township,Burlington,1161,1937.37440829601,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7040.12, Block Group 3",Evesham Township,Burlington,178,373.764714626249,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 76, Block Group 1",South Amboy City,Middlesex,280,1993.39948268621,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 78.06, Block Group 2",Old Bridge Township,Middlesex,266,765.95177861831,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 18.05, Block Group 2",Edison Township,Middlesex,605,1496.62086274843,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 14.09, Block Group 2",Edison Township,Middlesex,457,923.297341831135,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 15.02, Block Group 3",Edison Township,Middlesex,538,1977.60348540719,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 33, Block Group 3",Woodbridge Township,Middlesex,59,161.320792541471,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 16, Block Group 5",Edison Township,Middlesex,130,1396.38994658445,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 44, Block Group 3",Perth Amboy City,Middlesex,94,2298.83333767911,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 19.03, Block Group 2",Edison Township,Middlesex,220,1839.1639197604,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 27.03, Block Group 5",Woodbridge Township,Middlesex,92,816.769459544581,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 72.03, Block Group 3",Sayreville Borough,Middlesex,268,1421.51332922523,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 8.02, Block Group 1",South Plainfield Borough,Middlesex,140,492.099226702481,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 20, Block Group 1",Metuchen Borough,Middlesex,1088,3658.0485346282,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 20, Block Group 2",Metuchen Borough,Middlesex,1513,3647.0184550152,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 20, Block Group 3",Metuchen Borough,Middlesex,509,1718.4038498685,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 21.01, Block Group 1",Metuchen Borough,Middlesex,635,3806.76438579289,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 21.01, Block Group 2",Metuchen Borough,Middlesex,159,508.952683687863,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 21.02, Block Group 1",Metuchen Borough,Middlesex,238,797.766505048793,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 21.02, Block Group 2",Metuchen Borough,Middlesex,68,341.51672701217,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 21.02, Block Group 3",Metuchen Borough,Middlesex,635,2930.29523793272,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 22, Block Group 1",Metuchen Borough,Middlesex,118,633.737007534055,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 22, Block Group 2",Metuchen Borough,Middlesex,425,1926.44108981608,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 23.01, Block Group 1",Woodbridge Township,Middlesex,244,608.9707675443,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 23.01, Block Group 2",Woodbridge Township,Middlesex,144,555.580111039005,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 23.02, Block Group 1",Woodbridge Township,Middlesex,238,555.09084889014,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 23.02, Block Group 2",Woodbridge Township,Middlesex,34,144.901448782816,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 57, Block Group 2",New Brunswick City,Middlesex,44,412.440198620064,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 2, Block Group 3",Middlesex Borough,Middlesex,555,1441.37919575988,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 4.04, Block Group 1",Piscataway Township,Middlesex,7,59.4226150841458,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 4.01, Block Group 3",Piscataway Township,Middlesex,104,383.71829919665,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 4.03, Block Group 1",Piscataway Township,Middlesex,109,502.042922502338,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 4.03, Block Group 2",Piscataway Township,Middlesex,31,67.1041766771893,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 4.04, Block Group 2",Piscataway Township,Middlesex,16,132.233224968701,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 4.04, Block Group 3",Piscataway Township,Middlesex,618,1352.1915586924,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 18.04, Block Group 2",Edison Township,Middlesex,312,987.459791408747,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 4.01, Block Group 2",Piscataway Township,Middlesex,23,91.919032899265,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 22, Block Group 3",Metuchen Borough,Middlesex,259,1076.23476370809,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 77.02, Block Group 2",Old Bridge Township,Middlesex,145,47.8327933241224,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 13, Block Group 1",Highland Park Borough,Middlesex,714,5591.50552952087,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 42, Block Group 2",Perth Amboy City,Middlesex,1695,20404.9063665977,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 24.01, Block Group 2",Woodbridge Township,Middlesex,51,247.711882788705,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 24.01, Block Group 3",Woodbridge Township,Middlesex,135,1134.10902761673,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 24.01, Block Group 4",Woodbridge Township,Middlesex,87,779.818881095218,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 24.01, Block Group 5",Woodbridge Township,Middlesex,11,27.5533522792939,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 24.02, Block Group 1",Woodbridge Township,Middlesex,337,336.756805920226,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 25, Block Group 1",Woodbridge Township,Middlesex,708,4148.42913508156,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 25, Block Group 2",Woodbridge Township,Middlesex,443,3170.49696695445,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 25, Block Group 3",Woodbridge Township,Middlesex,502,1799.12062968924,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 25, Block Group 4",Woodbridge Township,Middlesex,47,292.515713674962,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 26.03, Block Group 1",Woodbridge Township,Middlesex,1079,1936.0943494326,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 26.03, Block Group 2",Woodbridge Township,Middlesex,232,1313.20503374493,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 49, Block Group 2",Perth Amboy City,Middlesex,1917,24943.7825110147,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 30.02, Block Group 1",Woodbridge Township,Middlesex,4566,15583.1404991367,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 12, Block Group 2",Highland Park Borough,Middlesex,190,1593.36264295402,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 7.02, Block Group 2",Piscataway Township,Middlesex,10852,9632.44643674539,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 66.06, Block Group 2",East Brunswick Township,Middlesex,198,358.775059428846,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 86.04, Block Group 3",Plainsboro Township,Middlesex,175,66.5303992246304,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 18.04, Block Group 1",Edison Township,Middlesex,306,1000.81550273811,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 43, Block Group 2",Perth Amboy City,Middlesex,60,639.017687696477,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 62.07, Block Group 3",North Brunswick Township,Middlesex,165,645.188721249503,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 79.08, Block Group 1",Old Bridge Township,Middlesex,186,250.907546354611,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 26.04, Block Group 1",Woodbridge Township,Middlesex,220,1097.65956752597,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 26.04, Block Group 2",Woodbridge Township,Middlesex,2634,9312.52458412357,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 26.04, Block Group 4",Woodbridge Township,Middlesex,62,298.264356126617,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 26.04, Block Group 5",Woodbridge Township,Middlesex,199,765.872154280587,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 26.04, Block Group 6",Woodbridge Township,Middlesex,18,168.5474156452,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 26.05, Block Group 1",Woodbridge Township,Middlesex,65,450.430412383997,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 141.02, Block Group 1",North Bergen Township,Hudson,151,4510.5863686107,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 142, Block Group 4",North Bergen Township,Hudson,97,3414.05752687637,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 145.01, Block Group 3",North Bergen Township,Hudson,459,5108.46441903448,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 26.05, Block Group 2",Woodbridge Township,Middlesex,411,1176.39700609263,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 27.01, Block Group 1",Woodbridge Township,Middlesex,725,2497.59169720597,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 27.01, Block Group 2",Woodbridge Township,Middlesex,404,1536.05104853046,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 27.03, Block Group 1",Woodbridge Township,Middlesex,645,4015.39206981992,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 27.03, Block Group 2",Woodbridge Township,Middlesex,25,188.547023872111,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 27.03, Block Group 3",Woodbridge Township,Middlesex,124,551.977397686498,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 27.03, Block Group 4",Woodbridge Township,Middlesex,114,608.313768241659,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 17.01, Block Group 1",Jersey City,Hudson,819,21722.6023677637,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 64, Block Group 2",Jersey City,Hudson,4,228.435578585517,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Hudson County Tract 67, Block Group 1",Jersey City,Hudson,1191,7274.91069882195,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 3, Block Group 2",Dunellen Borough,Middlesex,470,2296.89009223254,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 3, Block Group 1",Dunellen Borough,Middlesex,98,312.946870867629,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 3, Block Group 3",Dunellen Borough,Middlesex,183,835.3565978256,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 4.01, Block Group 1",Piscataway Township,Middlesex,285,836.883775310551,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 4.04, Block Group 4",Piscataway Township,Middlesex,38,156.724144475405,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 5.01, Block Group 3",Piscataway Township,Middlesex,605,1317.73272909586,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 9.02, Block Group 4",South Plainfield Borough,Middlesex,58,320.466235496475,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 73.03, Block Group 1",Sayreville Borough,Middlesex,924,2430.89474133743,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 5.01, Block Group 1",Piscataway Township,Middlesex,45,245.090553140997,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 2, Block Group 4",Middlesex Borough,Middlesex,93,236.084339147052,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 28.05, Block Group 1",Woodbridge Township,Middlesex,110,517.405971502355,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 28.05, Block Group 2",Woodbridge Township,Middlesex,125,401.861811498541,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 29.01, Block Group 1",Woodbridge Township,Middlesex,342,944.393738784827,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 29.01, Block Group 2",Woodbridge Township,Middlesex,466,1016.70545016149,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 29.02, Block Group 1",Woodbridge Township,Middlesex,1401,14268.2753019662,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 29.02, Block Group 2",Woodbridge Township,Middlesex,2550,13592.5123525274,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 29.02, Block Group 3",Woodbridge Township,Middlesex,233,2862.11205925882,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 30.01, Block Group 1",Woodbridge Township,Middlesex,944,3498.15066596432,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 30.01, Block Group 2",Woodbridge Township,Middlesex,1386,5922.12523755125,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 30.01, Block Group 3",Woodbridge Township,Middlesex,879,4559.09666973517,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Sussex County Tract 3739, Block Group 1",Stillwater Township,Sussex,49,8.00061319965119,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Sussex County Tract 3717, Block Group 3",Vernon Township,Sussex,102,56.4988869786565,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7048.01, Block Group 1",New Hanover Township,Burlington,257,120.949450443203,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7029.15, Block Group 1",Mount Laurel Township,Burlington,1094,1865.98504259377,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7029.15, Block Group 2",Mount Laurel Township,Burlington,743,2225.26824606886,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7004.07, Block Group 3",Maple Shade Township,Burlington,456,1706.48250163805,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7004.08, Block Group 2",Maple Shade Township,Burlington,476,1520.45320130684,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7005.05, Block Group 2",Moorestown Township,Burlington,612,360.711132151745,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7007.01, Block Group 2",Riverside Township,Burlington,94,318.174235649754,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7011.03, Block Group 4",Burlington Township,Burlington,1804,1485.11824628747,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7022.10, Block Group 2",Pemberton Township,Burlington,1777,1975.35062271516,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Burlington County Tract 7029.08, Block Group 3",Mount Laurel Township,Burlington,41,127.50452814139,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 11, Block Group 1",Highland Park Borough,Middlesex,582,2871.77175551254,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 79.08, Block Group 2",Old Bridge Township,Middlesex,11,42.6738271300247,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
"Middlesex County Tract 9.02, Block Group 5",South Plainfield Borough,Middlesex,31,266.551402273703,"Longitudinal Employer-Household Dynamics Origin-Destination Employment Statistics, 2019 Workplace Area Characteristics"
