ID,TAX CODE,BLOCK NUMBER,LOT NUMBER,PAMS PIN,DCA MUNI CODE,MUNICIPALITY,USE GROUP,Use Group Label,DATE ISSUED,TYPE,WORK VALUE,YCOORD,XCOORD,MATCH TYPE
7007,1353,67,33,1353_67_33,1353,WEST LONG BRANCH BORO,U,Utilities and Miscellaneous,7/29/22,ALT,"308,658",40.2929,-74.02807,MODIV Parcel Centroid Coordinate
7008,1353,67,33,1353_67_33,1353,WEST LONG BRANCH BORO,U,Utilities and Miscellaneous,10/21/22,ALT,"357,000",40.2929,-74.02807,MODIV Parcel Centroid Coordinate
7009,1353,67,8.01,1353_67_8.01,1353,WEST LONG BRANCH BORO,B,Business,5/13/22,ALT,"330,400",40.29081,-74.03561,MODIV Parcel Centroid Coordinate
7010,1353,67,8.01,1353_67_8.01,1353,WEST LONG BRANCH BORO,M,Mercantile,9/28/22,ALT,"258,630",40.29081,-74.03561,MODIV Parcel Centroid Coordinate
7011,1353,67,8.01,1353_67_8.01,1353,WEST LONG BRANCH BORO,B,Business,11/9/22,ALT,"773,070",40.29081,-74.03561,MODIV Parcel Centroid Coordinate
7012,1353,70,9,1353_70_9,1353,WEST LONG BRANCH BORO,E,Educational,5/3/22,ALT,"406,000",40.29852,-74.02193,MODIV Parcel Centroid Coordinate
7013,1353,70,9,1353_70_9,1353,WEST LONG BRANCH BORO,E,Educational,6/8/22,ALT,"321,334",40.29852,-74.02193,MODIV Parcel Centroid Coordinate
7014,1353,70,9,1353_70_9,1353,WEST LONG BRANCH BORO,E,Educational,7/6/22,ALT,"491,478",40.29852,-74.02193,MODIV Parcel Centroid Coordinate
7015,1353,72,18,1353_72_18,1353,WEST LONG BRANCH BORO,R-5,Residential (1 & 2 Family Homes),5/25/22,ADD,"400,000",40.28947,-74.02214,MODIV Parcel Centroid Coordinate
7016,1353,82,7,1353_82_7,1353,WEST LONG BRANCH BORO,R-5,Residential (1 & 2 Family Homes),6/8/22,ADD,"273,960",40.29202,-74.01742,MODIV Parcel Centroid Coordinate
7017,1353,98,20,1353_98_20,1353,WEST LONG BRANCH BORO,R-5,Residential (1 & 2 Family Homes),5/18/22,ADD,"721,400",40.29323,-74.00746,MODIV Parcel Centroid Coordinate
7018,1401,11,3,1401_11_3,1401,BOONTON TOWN,A-2,"Clubs, Dance Halls, Casinos, Restaurants, Taverns, Bars",2/25/22,ALT,"1,224,300",40.90549,-74.41152,MODIV Parcel Centroid Coordinate
7019,1401,18,2,1401_18_2,1401,BOONTON TOWN,A-3,"Churches, Libraries, Arcades, Comm. Halls, Gyms",7/20/22,ALT,"329,920",40.90823,-74.413,MODIV Parcel Centroid Coordinate
7020,1401,69.01,71,1401_69.01_71,1401,BOONTON TOWN,S-2,Storage,5/23/22,ADD,"450,000",40.90645,-74.40145,MODIV Parcel Centroid Coordinate
7021,1401,69,75.06,1401_69_75.06,1401,BOONTON TOWN,M,Mercantile,6/8/22,ALT,"250,100",40.90826,-74.39728,MODIV Parcel Centroid Coordinate
7022,1401,69,80.01,1401_69_80.01,1401,BOONTON TOWN,S-2,Storage,4/6/22,NEW,"477,500",40.9131,-74.39264,MODIV Parcel Centroid Coordinate
7023,1401,71,34,1401_71_34,1401,BOONTON TOWN,E,Educational,3/25/22,ALT,"309,977",40.90315,-74.4028,MODIV Parcel Centroid Coordinate
7024,1401,79,1,1401_79_1,1401,BOONTON TOWN,R-2,Residential (Multifamily),8/9/22,ALT,"252,000",40.90133,-74.40933,MODIV Parcel Centroid Coordinate
7025,1402,40203,6,1402_40203_6,1402,BOONTON TWP,R-5,Residential (1 & 2 Family Homes),6/17/22,ALT,"696,653",40.92443,-74.4306,MODIV Parcel Centroid Coordinate
7026,1402,40303,4,1402_40303_4,1402,BOONTON TWP,R-5,Residential (1 & 2 Family Homes),11/28/22,ALT,"304,000",40.9222,-74.43496,MODIV Parcel Centroid Coordinate
7027,1402,40501,21.01,1402_40501_21.01,1402,BOONTON TWP,R-5,Residential (1 & 2 Family Homes),6/24/22,NEW,"590,000",40.91934,-74.4202,MODIV Parcel Centroid Coordinate
7028,1402,40901,4,1402_40901_4,1402,BOONTON TWP,R-5,Residential (1 & 2 Family Homes),4/20/22,ADD,"255,000",40.9174,-74.43416,MODIV Parcel Centroid Coordinate
7029,1402,41205,14,1402_41205_14,1402,BOONTON TWP,R-5,Residential (1 & 2 Family Homes),8/9/22,NEW,"318,000",40.91892,-74.44893,MODIV Parcel Centroid Coordinate
7030,1402,41601,37,1402_41601_37,1402,BOONTON TWP,R-5,Residential (1 & 2 Family Homes),1/28/22,ADD,"406,400",40.90253,-74.42878,MODIV Parcel Centroid Coordinate
7031,1403,27,17,1403_27_17,1403,BUTLER BORO,B,Business,2/18/22,ALT,"377,652",40.99981,-74.34148,MODIV Parcel Centroid Coordinate
7032,1403,28,2,1403_28_2,1403,BUTLER BORO,R-3,Institutional or Group Home,6/22/22,ALT,"300,000",40.99783,-74.33939,MODIV Parcel Centroid Coordinate
7033,1403,41,10.01,1403_41_10.01,1403,BUTLER BORO,R-2,Residential (Multifamily),9/26/22,ALT,"260,000",41.00303,-74.34393,MODIV Parcel Centroid Coordinate
7034,1404,114,5.02,1404_114_5.02,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),2/3/22,NEW,"431,000",40.73506,-74.38193,MODIV Parcel Centroid Coordinate
7035,1404,120,4,1404_120_4,1404,CHATHAM BORO,M,Mercantile,10/7/22,ALT,"622,000",40.7405,-74.38268,MODIV Parcel Centroid Coordinate
7036,1404,124,28,1404_124_28,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),9/1/22,ADD,"280,800",40.73761,-74.37661,MODIV Parcel Centroid Coordinate
7037,1404,125,2,1404_125_2,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),9/27/22,NEW,"438,000",40.73662,-74.37876,MODIV Parcel Centroid Coordinate
7038,1404,135,10,1404_135_10,1404,CHATHAM BORO,R-2,Residential (Multifamily),3/18/22,NEW,"11,000,000",40.72926,-74.38235,MODIV Parcel Centroid Coordinate
7039,1404,135,10,1404_135_10,1404,CHATHAM BORO,R-2,Residential (Multifamily),7/22/22,NEW,"58,119,397",40.72926,-74.38235,MODIV Parcel Centroid Coordinate
7040,1404,135,10,1404_135_10,1404,CHATHAM BORO,R-2,Residential (Multifamily),10/17/22,ALT,"850,000",40.72926,-74.38235,MODIV Parcel Centroid Coordinate
7041,1404,135,10,1404_135_10,1404,CHATHAM BORO,R-3,Institutional or Group Home,11/8/22,ALT,"840,000",40.72926,-74.38235,MODIV Parcel Centroid Coordinate
7042,1404,137,4,1404_137_4,1404,CHATHAM BORO,F-1,Factory,7/14/22,ALT,"305,300",40.72589,-74.38505,MODIV Parcel Centroid Coordinate
7043,1404,15,3,1404_15_3,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),8/17/22,ADD,"545,000",40.73768,-74.395,MODIV Parcel Centroid Coordinate
7044,1404,15,7,1404_15_7,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),11/16/22,ADD,"310,000",40.73737,-74.394,MODIV Parcel Centroid Coordinate
7045,1404,2,10,1404_2_10,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),9/14/22,ADD,"356,600",40.73162,-74.3956,MODIV Parcel Centroid Coordinate
7046,1404,32,10,1404_32_10,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),1/6/22,NEW,"500,000",40.74985,-74.39019,MODIV Parcel Centroid Coordinate
7047,1404,33,43,1404_33_43,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),6/1/22,NEW,"418,300",40.74906,-74.38847,MODIV Parcel Centroid Coordinate
7048,1404,34,60,1404_34_60,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),4/12/22,ADD,"633,000",40.74835,-74.37779,MODIV Parcel Centroid Coordinate
7049,1404,46,9,1404_46_9,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),3/21/22,ADD,"277,525",40.74703,-74.37486,MODIV Parcel Centroid Coordinate
7050,1404,5,11,1404_5_11,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),8/24/22,ADD,"595,300",40.72838,-74.39656,MODIV Parcel Centroid Coordinate
7051,1404,54,62,1404_54_62,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),2/17/22,NEW,"327,900",40.74412,-74.37589,MODIV Parcel Centroid Coordinate
7052,1404,59,19.02,1404_59_19.02,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),8/30/22,NEW,"292,100",40.74664,-74.37793,MODIV Parcel Centroid Coordinate
7053,1404,61,11,1404_61_11,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),4/8/22,ADD,"353,000",40.74649,-74.38063,MODIV Parcel Centroid Coordinate
7054,1404,61,3,1404_61_3,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),5/19/22,NEW,"278,500",40.74639,-74.38118,MODIV Parcel Centroid Coordinate
7055,1404,84,6,1404_84_6,1404,CHATHAM BORO,B,Business,4/26/22,ALT,"796,668",40.74234,-74.38921,MODIV Parcel Centroid Coordinate
7056,1404,90,26,1404_90_26,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),8/2/22,ADD,"324,000",40.73828,-74.38777,MODIV Parcel Centroid Coordinate
7057,1404,90,4,1404_90_4,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),8/19/22,NEW,"438,000",40.74028,-74.38765,MODIV Parcel Centroid Coordinate
7058,1404,95,7,1404_95_7,1404,CHATHAM BORO,R-5,Residential (1 & 2 Family Homes),6/8/22,ADD,"298,000",40.73225,-74.38871,MODIV Parcel Centroid Coordinate
7059,1405,102.08,26,1405_102.08_26,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),4/25/22,NEW,"1,364,000",40.73819,-74.40933,MODIV Parcel Centroid Coordinate
7060,1405,104,11,1405_104_11,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),3/14/22,ADD,"395,500",40.73098,-74.40441,MODIV Parcel Centroid Coordinate
7061,1405,104,8.01,1405_104_8.01,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),4/25/22,ADD,"355,300",40.73301,-74.40375,MODIV Parcel Centroid Coordinate
7062,1405,117,24,1405_117_24,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),8/4/22,NEW,"668,000",40.74058,-74.4113,MODIV Parcel Centroid Coordinate
7063,1405,120,9,1405_120_9,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),8/4/22,ADD,"296,800",40.7405,-74.41745,MODIV Parcel Centroid Coordinate
7064,1405,128,42,1405_128_42,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),9/9/22,NEW,"472,500",40.73692,-74.42122,MODIV Parcel Centroid Coordinate
7065,1405,13,24,1405_13_24,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),11/14/22,ADD,"254,800",40.70447,-74.43504,MODIV Parcel Centroid Coordinate
7066,1405,13,26,1405_13_26,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),10/13/22,ALT,"1,084,758",40.70523,-74.4355,MODIV Parcel Centroid Coordinate
7067,1405,142,4.01,1405_142_4.01,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),8/26/22,ALT,"416,500",40.76353,-74.44312,MODIV Parcel Centroid Coordinate
7068,1405,26,7,1405_26_7,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),6/16/22,ADD,"422,000",40.70045,-74.43693,MODIV Parcel Centroid Coordinate
7069,1405,27,16,1405_27_16,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),4/22/22,ADD,"281,000",40.69775,-74.44178,MODIV Parcel Centroid Coordinate
7070,1405,33,1,1405_33_1,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),9/16/22,NEW,"525,000",40.69623,-74.44504,MODIV Parcel Centroid Coordinate
7071,1405,48.03,23,1405_48.03_23,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),8/12/22,ALT,"332,500",40.71948,-74.41307,MODIV Parcel Centroid Coordinate
7072,1405,48.09,19,1405_48.09_19,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),11/2/22,ADD,"322,000",40.72081,-74.41592,MODIV Parcel Centroid Coordinate
7073,1405,53,8,1405_53_8,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),11/10/22,ADD,"282,600",40.70732,-74.43098,MODIV Parcel Centroid Coordinate
7074,1405,67,17.01,1405_67_17.01,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),9/14/22,NEW,"290,300",40.72562,-74.39525,MODIV Parcel Centroid Coordinate
7075,1405,67,17.02,1405_67_17.02,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),4/11/22,NEW,"1,100,000",40.72579,-74.39523,Geocoded Parcel Block
7076,1405,69,18,1405_69_18,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),5/10/22,ADD,"347,500",40.72536,-74.40691,MODIV Parcel Centroid Coordinate
7077,1405,69,34,1405_69_34,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),4/29/22,NEW,"413,000",40.72478,-74.40065,MODIV Parcel Centroid Coordinate
7078,1405,75,6,1405_75_6,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),8/26/22,ADD,"375,000",40.72761,-74.40209,MODIV Parcel Centroid Coordinate
7079,1405,78,5.01,1405_78_5.01,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),7/8/22,ALT,"472,122",40.73307,-74.39929,MODIV Parcel Centroid Coordinate
7080,1405,79,3,1405_79_3,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),6/20/22,ADD,"521,580",40.73366,-74.39686,MODIV Parcel Centroid Coordinate
7081,1405,80,5,1405_80_5,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),10/21/22,ALT,"547,050",40.73422,-74.39629,MODIV Parcel Centroid Coordinate
7082,1405,86,3,1405_86_3,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),3/4/22,ADD,"267,000",40.73494,-74.39912,MODIV Parcel Centroid Coordinate
7083,1405,9,1,1405_9_1,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),5/20/22,NEW,"807,000",40.69556,-74.44449,MODIV Parcel Centroid Coordinate
7084,1405,9,1.01,1405_9_1.01,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),10/24/22,NEW,"700,000",40.69542,-74.44495,MODIV Parcel Centroid Coordinate
7085,1405,90,7,1405_90_7,1405,CHATHAM TWP,R-5,Residential (1 & 2 Family Homes),6/8/22,ADD,"277,000",40.73762,-74.39664,MODIV Parcel Centroid Coordinate
7086,1406,128,4,1406_128_4,1406,CHESTER BORO,R-5,Residential (1 & 2 Family Homes),9/14/22,ALT,"283,537",40.7804,-74.69557,MODIV Parcel Centroid Coordinate
7087,1407,17,33.01,1407_17_33.01,1407,CHESTER TWP,R-5,Residential (1 & 2 Family Homes),6/9/22,ADD,"268,000",40.78294,-74.73157,Geocoded MOD-IV Address
7088,1407,3,13,1407_3_13,1407,CHESTER TWP,R-5,Residential (1 & 2 Family Homes),11/3/22,NEW,"295,000",40.74363,-74.69732,MODIV Parcel Centroid Coordinate
7089,1407,32,98.02,1407_32_98.02,1407,CHESTER TWP,R-5,Residential (1 & 2 Family Homes),9/15/22,NEW,"614,800",40.81024,-74.64207,MODIV Parcel Centroid Coordinate
7090,1407,33.04,3,1407_33.04_3,1407,CHESTER TWP,R-5,Residential (1 & 2 Family Homes),7/1/22,ADD,"274,500",40.79971,-74.68273,MODIV Parcel Centroid Coordinate
7091,1407,33,34,1407_33_34,1407,CHESTER TWP,R-5,Residential (1 & 2 Family Homes),7/5/22,ADD,"280,000",40.80369,-74.66486,MODIV Parcel Centroid Coordinate
7092,1407,42,34.06,1407_42_34.06,1407,CHESTER TWP,R-5,Residential (1 & 2 Family Homes),5/5/22,ADD,"298,400",40.7943,-74.72025,MODIV Parcel Centroid Coordinate
7093,1407,43,9.01,1407_43_9.01,1407,CHESTER TWP,R-5,Residential (1 & 2 Family Homes),5/11/22,NEW,"400,000",40.79949,-74.7225,MODIV Parcel Centroid Coordinate
7095,1407,7.01,34,1407_7.01_34,1407,CHESTER TWP,R-5,Residential (1 & 2 Family Homes),10/26/22,ADD,"573,500",40.75873,-74.67533,MODIV Parcel Centroid Coordinate
7096,1407,7,14.03,1407_7_14.03,1407,CHESTER TWP,R-5,Residential (1 & 2 Family Homes),2/14/22,ALT,"252,500",40.74515,-74.65915,Geocoded MOD-IV Address
7097,1408,20701,24.01,1408_20701_24.01,1408,DENVILLE TWP,B,Business,10/14/22,ALT,"413,000",40.86875,-74.51495,MODIV Parcel Centroid Coordinate
7098,1408,20801,26,1408_20801_26,1408,DENVILLE TWP,M,Mercantile,4/4/22,ALT,"300,000",40.87269,-74.52134,MODIV Parcel Centroid Coordinate
7099,1408,20801,26,1408_20801_26,1408,DENVILLE TWP,M,Mercantile,4/7/22,NEW,"940,000",40.87269,-74.52134,MODIV Parcel Centroid Coordinate
7100,1408,20801,42,1408_20801_42,1408,DENVILLE TWP,B,Business,1/10/22,ALT,"1,117,000",40.87366,-74.52425,MODIV Parcel Centroid Coordinate
7101,1408,20901,9.02,1408_20901_9.02,1408,DENVILLE TWP,R-5,Residential (1 & 2 Family Homes),9/19/22,NEW,"1,311,000",40.87768,-74.51689,MODIV Parcel Centroid Coordinate
7102,1408,20901,9.09,1408_20901_9.09,1408,DENVILLE TWP,R-5,Residential (1 & 2 Family Homes),4/26/22,NEW,"498,000",40.87879,-74.51727,MODIV Parcel Centroid Coordinate
7103,1408,30201,5,1408_30201_5,1408,DENVILLE TWP,E,Educational,10/13/22,ALT,"257,500",40.87019,-74.50351,MODIV Parcel Centroid Coordinate
7104,1408,30201,9,1408_30201_9,1408,DENVILLE TWP,R-5,Residential (1 & 2 Family Homes),2/8/22,ADD,"275,600",40.86891,-74.50235,MODIV Parcel Centroid Coordinate
7105,1408,30501,9,1408_30501_9,1408,DENVILLE TWP,R-5,Residential (1 & 2 Family Homes),7/29/22,NEW,"270,500",40.87628,-74.48335,MODIV Parcel Centroid Coordinate
7106,1408,31301,18,1408_31301_18,1408,DENVILLE TWP,E,Educational,3/24/22,ALT,"571,000",40.87872,-74.47863,MODIV Parcel Centroid Coordinate
7107,1408,40001,4,1408_40001_4,1408,DENVILLE TWP,U,Utilities and Miscellaneous,10/19/22,ALT,"321,821",40.8894,-74.5081,MODIV Parcel Centroid Coordinate
7108,1408,40001,4,1408_40001_4,1408,DENVILLE TWP,U,Utilities and Miscellaneous,11/29/22,ALT,"674,795",40.8894,-74.5081,MODIV Parcel Centroid Coordinate
7109,1408,40001,43,1408_40001_43,1408,DENVILLE TWP,E,Educational,7/1/22,ALT,"604,575",40.88466,-74.50727,MODIV Parcel Centroid Coordinate
7110,1408,40001,43,1408_40001_43,1408,DENVILLE TWP,E,Educational,8/12/22,ALT,"706,003",40.88466,-74.50727,MODIV Parcel Centroid Coordinate
7111,1408,40514,18,1408_40514_18,1408,DENVILLE TWP,R-5,Residential (1 & 2 Family Homes),4/11/22,ADD,"262,800",40.88669,-74.49392,MODIV Parcel Centroid Coordinate
7112,1408,41108,867,1408_41108_867,1408,DENVILLE TWP,R-5,Residential (1 & 2 Family Homes),4/6/22,ADD,"306,900",40.89613,-74.49343,MODIV Parcel Centroid Coordinate
7113,1408,41208,1.1,1408_41208_1.1,1408,DENVILLE TWP,S-1,Storage,7/14/22,NEW,"9,001,814",40.8932,-74.48226,MODIV Parcel Centroid Coordinate
7114,1408,41303,7,1408_41303_7,1408,DENVILLE TWP,R-5,Residential (1 & 2 Family Homes),3/8/22,ALT,"261,500",40.89773,-74.49264,MODIV Parcel Centroid Coordinate
7115,1408,50002,4,1408_50002_4,1408,DENVILLE TWP,B,Business,8/10/22,NEW,"700,000",40.89785,-74.46636,MODIV Parcel Centroid Coordinate
7116,1408,50002,5,1408_50002_5,1408,DENVILLE TWP,I-1,Institutional or Group Home,6/10/22,ADD,"422,595",40.89511,-74.46904,MODIV Parcel Centroid Coordinate
7117,1408,50601,11.01,1408_50601_11.01,1408,DENVILLE TWP,B,Business,5/16/22,ALT,"295,000",40.9007,-74.4662,MODIV Parcel Centroid Coordinate
7118,1408,50701,8,1408_50701_8,1408,DENVILLE TWP,E,Educational,10/18/22,ALT,"316,000",40.9057,-74.46235,MODIV Parcel Centroid Coordinate
7119,1408,60101,1.02,1408_60101_1.02,1408,DENVILLE TWP,R-5,Residential (1 & 2 Family Homes),10/5/22,NEW,"800,000",40.9006,-74.47322,MODIV Parcel Centroid Coordinate
7120,1408,60401,147,1408_60401_147,1408,DENVILLE TWP,R-5,Residential (1 & 2 Family Homes),2/11/22,NEW,"628,300",40.90964,-74.47147,MODIV Parcel Centroid Coordinate
7121,1409,1113,1,1409_1113_1,1409,DOVER TOWN,E,Educational,7/6/22,ALT,"598,600",40.87863,-74.5605,MODIV Parcel Centroid Coordinate
7122,1409,1201,6.01,1409_1201_6.01,1409,DOVER TOWN,A-3,"Churches, Libraries, Arcades, Comm. Halls, Gyms",3/25/22,ALT,"640,000",40.88501,-74.56388,MODIV Parcel Centroid Coordinate
7123,1409,202,1,1409_202_1,1409,DOVER TOWN,I-2,Institutional or Group Home,3/25/22,ALT,"568,000",40.88468,-74.5758,MODIV Parcel Centroid Coordinate
7124,1410,1.01,28,1410_1.01_28,1410,EAST HANOVER TWP,B,Business,1/18/22,ADD,"258,120",40.83742,-74.33937,MODIV Parcel Centroid Coordinate
7125,1410,39,22,1410_39_22,1410,EAST HANOVER TWP,F-1,Factory,3/16/22,ALT,"1,180,885",40.8154,-74.34108,MODIV Parcel Centroid Coordinate
7126,1410,40.02,10,1410_40.02_10,1410,EAST HANOVER TWP,R-5,Residential (1 & 2 Family Homes),1/11/22,ADD,"271,900",40.82923,-74.35142,MODIV Parcel Centroid Coordinate
7127,1410,60,21,1410_60_21,1410,EAST HANOVER TWP,R-5,Residential (1 & 2 Family Homes),5/4/22,NEW,"375,100",40.8256,-74.35814,MODIV Parcel Centroid Coordinate
7128,1410,77.01,21,1410_77.01_21,1410,EAST HANOVER TWP,R-5,Residential (1 & 2 Family Homes),6/27/22,ADD,"483,000",40.83044,-74.36172,MODIV Parcel Centroid Coordinate
7129,1410,96,65,1410_96_65,1410,EAST HANOVER TWP,B,Business,6/7/22,ALT,"651,300",40.80855,-74.37224,MODIV Parcel Centroid Coordinate
7130,1410,96,90,1410_96_90,1410,EAST HANOVER TWP,S-2,Storage,5/11/22,ALT,"575,221",40.81265,-74.3861,MODIV Parcel Centroid Coordinate
7131,1410,96,99.01,1410_96_99.01,1410,EAST HANOVER TWP,B,Business,3/29/22,ALT,"598,390",40.81669,-74.38036,MODIV Parcel Centroid Coordinate
7132,1410,99,12,1410_99_12,1410,EAST HANOVER TWP,B,Business,4/7/22,ALT,"260,000",40.80756,-74.389,MODIV Parcel Centroid Coordinate
7133,1410,99,12,1410_99_12,1410,EAST HANOVER TWP,B,Business,3/14/22,ALT,"376,000",40.80756,-74.389,MODIV Parcel Centroid Coordinate
7134,1410,99,3,1410_99_3,1410,EAST HANOVER TWP,E,Educational,5/24/22,ALT,"400,000",40.80412,-74.37448,MODIV Parcel Centroid Coordinate
7135,1410,99,7,1410_99_7,1410,EAST HANOVER TWP,B,Business,6/14/22,ALT,"316,000",40.80825,-74.37945,MODIV Parcel Centroid Coordinate
7136,1411,1201,1,1411_1201_1,1411,FLORHAM PARK BORO,B,Business,5/24/22,ALT,"436,000",40.79038,-74.43175,MODIV Parcel Centroid Coordinate
7137,1411,1201,5,1411_1201_5,1411,FLORHAM PARK BORO,B,Business,9/19/22,ALT,"444,600",40.7854,-74.42848,MODIV Parcel Centroid Coordinate
7138,1411,1301,1,1411_1301_1,1411,FLORHAM PARK BORO,A-3,"Churches, Libraries, Arcades, Comm. Halls, Gyms",5/9/22,ALT,"1,281,000",40.77583,-74.4323,MODIV Parcel Centroid Coordinate
7139,1411,1401.21,1,1411_1401.21_1,1411,FLORHAM PARK BORO,R-2,Residential (Multifamily),1/20/22,NEW,"650,000",40.77872,-74.41974,Geocoded MOD-IV Address
7140,1411,1401.21,1,1411_1401.21_1,1411,FLORHAM PARK BORO,R-2,Residential (Multifamily),7/7/22,NEW,"650,000",40.77872,-74.41974,Geocoded MOD-IV Address
7141,1411,1401,1.04,1411_1401_1.04,1411,FLORHAM PARK BORO,B,Business,3/1/22,ALT,"436,000",40.77721,-74.42671,MODIV Parcel Centroid Coordinate
7142,1411,1401,1.04,1411_1401_1.04,1411,FLORHAM PARK BORO,B,Business,3/14/22,ALT,"331,000",40.77721,-74.42671,MODIV Parcel Centroid Coordinate
7143,1411,1401,1.05,1411_1401_1.05,1411,FLORHAM PARK BORO,R-2,Residential (Multifamily),2/28/22,ALT,"400,000",40.77704,-74.42372,MODIV Parcel Centroid Coordinate
7144,1411,1401,1.05,1411_1401_1.05,1411,FLORHAM PARK BORO,R-2,Residential (Multifamily),2/28/22,ALT,"1,165,000",40.77704,-74.42372,MODIV Parcel Centroid Coordinate
7145,1411,1401,1.05,1411_1401_1.05,1411,FLORHAM PARK BORO,R-2,Residential (Multifamily),3/23/22,ALT,"625,000",40.77704,-74.42372,MODIV Parcel Centroid Coordinate
7146,1411,1401,1.05,1411_1401_1.05,1411,FLORHAM PARK BORO,R-2,Residential (Multifamily),9/30/22,ALT,"300,000",40.77704,-74.42372,MODIV Parcel Centroid Coordinate
7147,1411,1401,1.08,1411_1401_1.08,1411,FLORHAM PARK BORO,B,Business,6/17/22,ALT,"794,000",40.7812,-74.42716,MODIV Parcel Centroid Coordinate
7148,1411,1401,1.08,1411_1401_1.08,1411,FLORHAM PARK BORO,B,Business,6/17/22,ALT,"646,000",40.7812,-74.42716,MODIV Parcel Centroid Coordinate
7149,1411,1401,3.01,1411_1401_3.01,1411,FLORHAM PARK BORO,B,Business,5/9/22,ALT,"823,000",40.78194,-74.42957,MODIV Parcel Centroid Coordinate
7150,1411,1401,3.01,1411_1401_3.01,1411,FLORHAM PARK BORO,B,Business,9/28/22,ALT,"293,690",40.78194,-74.42957,MODIV Parcel Centroid Coordinate
7151,1411,1903,5,1411_1903_5,1411,FLORHAM PARK BORO,R-2,Residential (Multifamily),8/22/22,NEW,"2,000,000",40.78657,-74.3886,MODIV Parcel Centroid Coordinate
7152,1411,1903,5,1411_1903_5,1411,FLORHAM PARK BORO,R-2,Residential (Multifamily),11/1/22,NEW,"5,935,000",40.78657,-74.3886,MODIV Parcel Centroid Coordinate
7153,1411,1903,5,1411_1903_5,1411,FLORHAM PARK BORO,R-2,Residential (Multifamily),6/8/22,NEW,"1,058,000",40.78657,-74.3886,MODIV Parcel Centroid Coordinate
7154,1411,1907,40,1411_1907_40,1411,FLORHAM PARK BORO,R-5,Residential (1 & 2 Family Homes),2/25/22,NEW,"541,000",40.78346,-74.38959,MODIV Parcel Centroid Coordinate
7155,1411,201,3,1411_201_3,1411,FLORHAM PARK BORO,B,Business,8/26/22,ALT,"463,117",40.79098,-74.38243,MODIV Parcel Centroid Coordinate
7156,1411,2301,51,1411_2301_51,1411,FLORHAM PARK BORO,R-5,Residential (1 & 2 Family Homes),5/26/22,NEW,"598,000",40.78141,-74.39818,MODIV Parcel Centroid Coordinate
7157,1411,2501,8,1411_2501_8,1411,FLORHAM PARK BORO,E,Educational,4/19/22,ALT,"339,880",40.77923,-74.38357,MODIV Parcel Centroid Coordinate
